File name, linenumber, Report info
BenchmarkTest05293,59,Statement.addBatch Scary7 Normal confidence
BenchmarkTest05294,59,Statement.execute Scary7 Normal confidence
BenchmarkTest05295,61,Statement.execute Scary7 Normal confidence
BenchmarkTest05296,59,Statement.execute Scary7 Normal confidence
BenchmarkTest05297,72,Statement.execute Scary7 Normal confidence
BenchmarkTest05298,72,Statement.execute Scary7 Normal confidence
BenchmarkTest05299,61,Statement.execute Scary7 Normal confidence
BenchmarkTest05300,59,Statement.execute Scary7 Normal confidence
BenchmarkTest05301,53,Statement.execute Scary7 Normal confidence
BenchmarkTest05302,53,Statement.execute Scary7 Normal confidence
BenchmarkTest05303,61,Statement.execute Scary7 Normal confidence
BenchmarkTest05304,53,Statement.execute Scary7 Normal confidence
BenchmarkTest05305,58,Statement.execute Scary7 Normal confidence
BenchmarkTest05306,59,Statement.execute Scary7 Normal confidence
BenchmarkTest05307,54,Statement.execute Scary7 Normal confidence
BenchmarkTest05308,53,Statement.execute Scary7 Normal confidence
BenchmarkTest05309,54,Statement.execute Scary7 Normal confidence
BenchmarkTest05310,53,Statement.execute Scary7 Normal confidence
BenchmarkTest05311,57,Statement.execute Scary7 Normal confidence
BenchmarkTest05312,72,Statement.execute Scary7 Normal confidence
BenchmarkTest05313,59,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest05314,61,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest05315,59,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest05316,59,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest05317,67,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest05318,59,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest05319,53,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest05320,59,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest05321,61,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05322,53,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05323,66,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05324,67,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05325,59,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05326,53,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05327,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05328,67,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05329,72,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05330,61,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05331,61,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05332,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05333,53,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05334,72,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05854,56,Connection.prepareCall Scary5 High confidence
BenchmarkTest05855,61,Connection.prepareCall Scary5 High confidence
BenchmarkTest05856,56,Connection.prepareCall Scary5 High confidence
BenchmarkTest05857,56,Connection.prepareCall Scary5 High confidence
BenchmarkTest05858,56,Connection.prepareCall Scary5 High confidence
BenchmarkTest05859,57,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest05860,62,Connection.prepareCall Scary5 High confidence
BenchmarkTest05861,57,Connection.prepareCall Scary5 High confidence
BenchmarkTest05862,75,Connection.prepareCall Scary5 High confidence
BenchmarkTest05863,57,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest05864,56,Connection.prepareCall Scary5 High confidence
BenchmarkTest05865,56,Connection.prepareCall Scary5 High confidence
BenchmarkTest05866,64,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05867,57,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest05868,64,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05869,75,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05870,59,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05871,75,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05872,56,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05873,56,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05874,62,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05875,56,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05876,62,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05877,57,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest05878,56,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05879,56,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05880,59,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05881,56,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05882,61,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05883,64,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05884,62,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05885,62,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05886,62,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05887,75,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05888,61,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05889,64,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05890,62,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05891,56,Connection.prepareStatement Scary5 High confidence
BenchmarkTest05892,62,Statement.addBatch Scary5 High confidence
BenchmarkTest05893,56,Statement.addBatch Scary5 High confidence
BenchmarkTest05894,57,Statement.addBatch Scary5 High confidence
BenchmarkTest05895,60,Statement.addBatch Scary5 High confidence
BenchmarkTest05896,59,Statement.addBatch Scary5 High confidence
BenchmarkTest05897,75,Statement.addBatch Scary5 High confidence
BenchmarkTest05898,57,Statement.execute Scary7 Normal confidence
BenchmarkTest05899,56,Statement.execute Scary5 High confidence
BenchmarkTest05900,62,Statement.execute Scary5 High confidence
BenchmarkTest05901,56,Statement.execute Scary5 High confidence
BenchmarkTest05902,62,Statement.execute Scary5 High confidence
BenchmarkTest05903,56,Statement.execute Scary5 High confidence
BenchmarkTest05904,62,Statement.execute Scary5 High confidence
BenchmarkTest05905,57,Statement.execute Scary7 Normal confidence
BenchmarkTest05906,62,Statement.execute Scary5 High confidence
BenchmarkTest05907,56,Statement.execute Scary5 High confidence
BenchmarkTest05908,57,Statement.execute Scary5 High confidence
BenchmarkTest05909,64,Statement.execute Scary5 High confidence
BenchmarkTest05910,56,Statement.execute Scary5 High confidence
BenchmarkTest05911,61,Statement.execute Scary5 High confidence
BenchmarkTest05912,75,Statement.execute Scary5 High confidence
BenchmarkTest05913,56,Statement.execute Scary5 High confidence
BenchmarkTest05914,64,Statement.execute Scary5 High confidence
BenchmarkTest05915,56,Statement.execute Scary5 High confidence
BenchmarkTest05916,61,Statement.execute Scary5 High confidence
BenchmarkTest05917,69,Statement.execute Scary7 Normal confidence
BenchmarkTest05918,64,Statement.execute Scary5 High confidence
BenchmarkTest05919,62,Statement.execute Scary5 High confidence
BenchmarkTest05920,75,Statement.execute Scary5 High confidence
BenchmarkTest05921,56,Statement.executeQuery Scary5 High confidence
BenchmarkTest05922,61,Statement.executeQuery Scary5 High confidence
BenchmarkTest05923,56,Statement.executeQuery Scary5 High confidence
BenchmarkTest05924,56,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05925,57,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05926,62,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05927,70,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05928,56,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05929,56,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05930,57,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05931,62,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05932,56,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05933,62,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05934,70,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05935,60,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05936,62,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05937,62,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05938,75,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05939,75,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05940,62,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05941,69,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest05942,56,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05943,56,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05944,60,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05945,75,Statement.executeUpdate Scary5 High confidence
BenchmarkTest05946,62,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06454,57,Connection.prepareCall Scary5 High confidence
BenchmarkTest06455,53,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest06456,58,Connection.prepareCall Scary5 High confidence
BenchmarkTest06457,56,Connection.prepareCall Scary5 High confidence
BenchmarkTest06458,60,Connection.prepareCall Scary5 High confidence
BenchmarkTest06459,53,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest06460,52,Connection.prepareCall Scary5 High confidence
BenchmarkTest06461,57,Connection.prepareCall Scary5 High confidence
BenchmarkTest06462,58,Connection.prepareCall Scary5 High confidence
BenchmarkTest06463,58,Connection.prepareCall Scary5 High confidence
BenchmarkTest06464,53,Connection.prepareCall Scary5 High confidence
BenchmarkTest06465,56,Connection.prepareCall Scary5 High confidence
BenchmarkTest06466,52,Connection.prepareCall Scary5 High confidence
BenchmarkTest06467,55,Connection.prepareCall Scary5 High confidence
BenchmarkTest06468,60,Connection.prepareCall Scary5 High confidence
BenchmarkTest06469,66,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest06470,58,Connection.prepareCall Scary5 High confidence
BenchmarkTest06471,52,Connection.prepareCall Scary5 High confidence
BenchmarkTest06472,53,Connection.prepareCall Scary5 High confidence
BenchmarkTest06473,55,Connection.prepareCall Scary5 High confidence
BenchmarkTest06474,52,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06475,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest06476,52,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06477,58,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06478,60,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06479,58,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06480,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest06481,58,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06482,66,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest06483,58,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06484,56,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06485,60,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06486,57,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06487,58,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06488,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest06489,60,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06490,58,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06491,66,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest06492,53,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06493,57,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06494,65,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest06495,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest06496,58,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06497,66,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest06498,56,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06499,52,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06500,58,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06501,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest06502,60,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06503,58,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06504,71,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06505,71,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06506,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest06507,57,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06508,60,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06509,58,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06510,55,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06511,58,Connection.prepareStatement Scary5 High confidence
BenchmarkTest06512,52,Statement.addBatch Scary5 High confidence
BenchmarkTest06513,53,Statement.addBatch Scary7 Normal confidence
BenchmarkTest06514,58,Statement.addBatch Scary5 High confidence
BenchmarkTest06515,58,Statement.addBatch Scary5 High confidence
BenchmarkTest06516,66,Statement.addBatch Scary7 Normal confidence
BenchmarkTest06517,71,Statement.addBatch Scary5 High confidence
BenchmarkTest06518,56,Statement.addBatch Scary5 High confidence
BenchmarkTest06519,55,Statement.addBatch Scary5 High confidence
BenchmarkTest06520,58,Statement.addBatch Scary5 High confidence
BenchmarkTest06521,53,Statement.execute Scary7 Normal confidence
BenchmarkTest06522,53,Statement.execute Scary7 Normal confidence
BenchmarkTest06523,66,Statement.execute Scary7 Normal confidence
BenchmarkTest06524,58,Statement.execute Scary5 High confidence
BenchmarkTest06525,52,Statement.execute Scary5 High confidence
BenchmarkTest06526,55,Statement.execute Scary5 High confidence
BenchmarkTest06527,71,Statement.execute Scary5 High confidence
BenchmarkTest06528,52,Statement.execute Scary5 High confidence
BenchmarkTest06529,53,Statement.execute Scary7 Normal confidence
BenchmarkTest06530,65,Statement.execute Scary7 Normal confidence
BenchmarkTest06531,60,Statement.execute Scary5 High confidence
BenchmarkTest06532,71,Statement.execute Scary5 High confidence
BenchmarkTest06533,52,Statement.execute Scary5 High confidence
BenchmarkTest06534,53,Statement.execute Scary5 High confidence
BenchmarkTest06535,58,Statement.execute Scary5 High confidence
BenchmarkTest06536,65,Statement.execute Scary7 Normal confidence
BenchmarkTest06537,60,Statement.execute Scary5 High confidence
BenchmarkTest06538,58,Statement.execute Scary5 High confidence
BenchmarkTest06539,60,Statement.execute Scary5 High confidence
BenchmarkTest06540,53,Statement.execute Scary7 Normal confidence
BenchmarkTest06541,71,Statement.execute Scary5 High confidence
BenchmarkTest06542,52,Statement.execute Scary5 High confidence
BenchmarkTest06543,60,Statement.executeQuery Scary5 High confidence
BenchmarkTest06544,52,Statement.executeQuery Scary5 High confidence
BenchmarkTest06545,66,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest06546,58,Statement.executeQuery Scary5 High confidence
BenchmarkTest06547,53,Statement.executeQuery Scary5 High confidence
BenchmarkTest06548,71,Statement.executeQuery Scary5 High confidence
BenchmarkTest06549,58,Statement.executeQuery Scary5 High confidence
BenchmarkTest06550,60,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06551,58,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06552,71,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06553,52,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06554,52,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06555,52,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06556,60,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06557,71,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06558,52,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06559,58,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06560,52,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06561,60,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06562,58,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06563,58,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06564,52,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06565,55,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06566,58,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06567,53,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest06568,60,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06569,56,Statement.executeUpdate Scary5 High confidence
BenchmarkTest06570,71,Statement.executeUpdate Scary5 High confidence
BenchmarkTest07086,54,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest07095,54,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest07101,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07102,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07103,59,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07104,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07105,59,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07106,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07107,61,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07108,59,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07109,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07110,57,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07111,59,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07112,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07113,66,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07114,59,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07115,67,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07116,72,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07117,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07118,56,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07119,72,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07120,61,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07121,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07122,66,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07123,59,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07124,61,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07125,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07126,72,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07127,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07128,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07129,61,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07130,58,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07131,59,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07132,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07133,59,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07134,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07135,54,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07136,53,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07137,59,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07138,58,Statement.addBatch Scary7 Normal confidence
BenchmarkTest07139,59,Statement.addBatch Scary7 Normal confidence
BenchmarkTest07140,59,Statement.addBatch Scary7 Normal confidence
BenchmarkTest07141,72,Statement.addBatch Scary7 Normal confidence
BenchmarkTest07142,54,Statement.execute Scary7 Normal confidence
BenchmarkTest07143,53,Statement.execute Scary7 Normal confidence
BenchmarkTest07144,66,Statement.execute Scary7 Normal confidence
BenchmarkTest07145,59,Statement.execute Scary7 Normal confidence
BenchmarkTest07146,54,Statement.execute Scary7 Normal confidence
BenchmarkTest07147,59,Statement.execute Scary7 Normal confidence
BenchmarkTest07148,72,Statement.execute Scary7 Normal confidence
BenchmarkTest07149,53,Statement.execute Scary7 Normal confidence
BenchmarkTest07150,72,Statement.execute Scary7 Normal confidence
BenchmarkTest07151,61,Statement.execute Scary7 Normal confidence
BenchmarkTest07152,54,Statement.execute Scary7 Normal confidence
BenchmarkTest07153,66,Statement.execute Scary7 Normal confidence
BenchmarkTest07154,59,Statement.execute Scary7 Normal confidence
BenchmarkTest07155,67,Statement.execute Scary7 Normal confidence
BenchmarkTest07156,54,Statement.execute Scary7 Normal confidence
BenchmarkTest07157,57,Statement.execute Scary7 Normal confidence
BenchmarkTest07158,56,Statement.execute Scary7 Normal confidence
BenchmarkTest07159,59,Statement.execute Scary7 Normal confidence
BenchmarkTest07160,61,Statement.execute Scary7 Normal confidence
BenchmarkTest07161,58,Statement.execute Scary7 Normal confidence
BenchmarkTest07162,54,Statement.execute Scary7 Normal confidence
BenchmarkTest07163,59,Statement.execute Scary7 Normal confidence
BenchmarkTest07164,72,Statement.execute Scary7 Normal confidence
BenchmarkTest07165,72,Statement.execute Scary7 Normal confidence
BenchmarkTest07166,59,Statement.execute Scary7 Normal confidence
BenchmarkTest07167,61,Statement.execute Scary7 Normal confidence
BenchmarkTest07168,54,Statement.execute Scary7 Normal confidence
BenchmarkTest07169,59,Statement.execute Scary7 Normal confidence
BenchmarkTest07170,59,Statement.execute Scary7 Normal confidence
BenchmarkTest07171,53,Statement.execute Scary7 Normal confidence
BenchmarkTest07172,53,Statement.execute Scary7 Normal confidence
BenchmarkTest07173,72,Statement.execute Scary7 Normal confidence
BenchmarkTest07174,59,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest07175,59,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest07176,67,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest07177,53,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest07178,72,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest07179,61,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07180,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07181,67,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07182,57,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07183,53,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07184,56,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07185,59,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07186,61,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07187,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07188,53,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07189,59,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07190,53,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07191,53,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07192,53,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07193,58,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07194,53,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07195,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07196,53,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07197,66,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07198,54,Statement.executeUpdate Scary7 Normal confidence
BenchmarkTest07714,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest07715,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest07716,68,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest07717,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest07718,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest07719,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest07720,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest07721,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest07722,68,Connection.prepareCall Scary7 Normal confidence
BenchmarkTest07723,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest07724,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest07725,68,Connection.prepareCall Scary5 High confidence
BenchmarkTest07726,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07727,68,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07728,68,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07729,68,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07730,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07731,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07732,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07733,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07734,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07735,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07736,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07737,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07738,68,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07739,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07740,68,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07741,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07742,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07743,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07744,68,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07745,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07746,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07747,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07748,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07749,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07750,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07751,68,Connection.prepareStatement Scary7 Normal confidence
BenchmarkTest07752,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07753,68,Connection.prepareStatement Scary5 High confidence
BenchmarkTest07754,68,Statement.addBatch Scary5 High confidence
BenchmarkTest07755,68,Statement.addBatch Scary5 High confidence
BenchmarkTest07756,68,Statement.addBatch Scary7 Normal confidence
BenchmarkTest07757,68,Statement.addBatch Scary7 Normal confidence
BenchmarkTest07758,68,Statement.addBatch Scary5 High confidence
BenchmarkTest07759,68,Statement.addBatch Scary5 High confidence
BenchmarkTest07760,68,Statement.addBatch Scary5 High confidence
BenchmarkTest07761,68,Statement.addBatch Scary5 High confidence
BenchmarkTest07762,68,Statement.addBatch Scary5 High confidence
BenchmarkTest07763,68,Statement.execute Scary5 High confidence
BenchmarkTest07764,68,Statement.execute Scary7 Normal confidence
BenchmarkTest07765,68,Statement.execute Scary5 High confidence
BenchmarkTest07766,68,Statement.execute Scary5 High confidence
BenchmarkTest07767,68,Statement.execute Scary5 High confidence
BenchmarkTest07768,68,Statement.execute Scary5 High confidence
BenchmarkTest07769,68,Statement.execute Scary5 High confidence
BenchmarkTest07770,68,Statement.execute Scary7 Normal confidence
BenchmarkTest07771,68,Statement.execute Scary5 High confidence
BenchmarkTest07772,68,Statement.execute Scary7 Normal confidence
BenchmarkTest07773,68,Statement.execute Scary5 High confidence
BenchmarkTest07774,68,Statement.execute Scary5 High confidence
BenchmarkTest07775,68,Statement.execute Scary5 High confidence
BenchmarkTest07776,68,Statement.execute Scary5 High confidence
BenchmarkTest07777,68,Statement.execute Scary7 Normal confidence
BenchmarkTest07778,68,Statement.execute Scary5 High confidence
BenchmarkTest07779,68,Statement.execute Scary5 High confidence
BenchmarkTest07780,68,Statement.execute Scary5 High confidence
BenchmarkTest07781,68,Statement.execute Scary5 High confidence
BenchmarkTest07782,68,Statement.execute Scary7 Normal confidence
BenchmarkTest07783,68,Statement.execute Scary5 High confidence
BenchmarkTest07784,68,Statement.execute Scary5 High confidence
BenchmarkTest07785,68,Statement.execute Scary5 High confidence
BenchmarkTest07786,68,Statement.execute Scary5 High confidence
BenchmarkTest07787,68,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest07788,68,Statement.executeQuery Scary7 Normal confidence
BenchmarkTest07789,68,Statement.executeQuery Scary5 High confidence
BenchmarkTest07790,68,Statement.executeQuery Scary5 High confidence
BenchmarkTest07791,68,Statement.executeQuery Scary5 High confidence
